isolate,endophyte_present,rep,trial,endophyte_strain,colony_area_Fg,colony_area_endophyte,plug_area,colony_area_Fg_minusplug,colony_area_endophyte_minusplug,area_unocupied,date_assesed,date_started,dpi,area_petridish,percent_occupied_Fg,FS
107H,yes,1,1,37,3.832,44.129,0.282743339,3.549256661,43.84625666,8.784017305,8/19/19,8/8/19,11,56.74501731,6.753015828,na
107H,yes,2,1,37,4.041,45.718,0.282743339,3.758256661,45.43525666,6.986017305,8/19/19,8/8/19,11,56.74501731,7.121330104,na
107H,yes,3,1,40,5.334,46.473,0.282743339,5.051256661,46.19025666,4.938017305,8/19/19,8/8/19,11,56.74501731,8.901674369,na
107H,yes,1,1,40,5.755,46.407,0.282743339,5.472256661,46.12425666,4.583017305,8/19/19,8/8/19,11,56.74501731,9.64358973,na
107H,yes,2,1,40,8.517,43.274,0.282743339,8.234256661,42.99125666,4.954017305,8/19/19,8/8/19,11,56.74501731,14.51097744,na
107H,no,1,1,no endophyte,9.456,0.282743339,0.282743339,9.173256661,0,47.00627397,8/19/19,8/8/19,11,56.74501731,16.16574828,na
107H,no,2,1,no endophyte,11.121,0.282743339,0.282743339,10.83825666,0,45.34127397,8/19/19,8/8/19,11,56.74501731,19.09992661,na
107H,no,3,1,no endophyte,11.227,0.282743339,0.282743339,10.94425666,0,45.23527397,8/19/19,8/8/19,11,56.74501731,19.28672715,na
107H,yes,1,1,70,2.781,52.9,0.282743339,2.498256661,52.61725666,1.064017305,8/22/19,8/8/19,14,56.74501731,4.402600933,na
107H,yes,3,1,70,2.903,53.84201731,0.282743339,2.620256661,53.55927397,0,8/22/19,8/8/19,14,56.74501731,4.617597783,na
107H,yes,2,1,70,3.083,53.66201731,0.282743339,2.800256661,53.37927397,0,8/22/19,8/8/19,14,56.74501731,4.934806251,na
107H,yes,3,1,37,3.686,47.968,0.282743339,3.403256661,47.68525666,5.091017305,8/22/19,8/8/19,14,56.74501731,5.997454619,na
107H,yes,2,1,37,3.966,46.082,0.282743339,3.683256661,45.79925666,6.697017305,8/22/19,8/8/19,14,56.74501731,6.490890013,na
107H,yes,1,1,37,4.552,47.977,0.282743339,4.269256661,47.69425666,4.216017305,8/22/19,8/8/19,14,56.74501731,7.523579803,na
107H,yes,2,1,40,5.629,51.11601731,0.282743339,5.346256661,50.83327397,0,8/22/19,8/8/19,14,56.74501731,9.421543803,na
107H,yes,1,1,40,5.73,51.01501731,0.282743339,5.447256661,50.73227397,0,8/22/19,8/8/19,14,56.74501731,9.599532998,na
107H,yes,3,1,40,8.666,48.07901731,0.282743339,8.383256661,47.79627397,0,8/22/19,8/8/19,14,56.74501731,14.77355556,na
107H,no,3,1,no endophyte,21.006,0,0.282743339,20.72325666,-0.282743339,35.73901731,8/22/19,8/8/19,14,56.74501731,36.51995831,na
107H,no,1,1,no endophyte,23.567,0,0.282743339,23.28425666,-0.282743339,33.17801731,8/22/19,8/8/19,14,56.74501731,41.0331299,na
107H,no,2,1,no endophyte,28.896,0,0.282743339,28.61325666,-0.282743339,27.84901731,8/22/19,8/8/19,14,56.74501731,50.42426282,na
107H,yes,2,1,70,2.667,na,0.282743339,2.800256661,53.37927397,0,8/26/19,8/8/19,18,56.74501731,4.699972132,na
107H,yes,1,1,70,2.765,na,0.282743339,2.498256661,52.61725666,1.064017305,8/26/19,8/8/19,18,56.74501731,4.87267452,na
107H,yes,3,1,70,3.081,na,0.282743339,2.620256661,53.55927397,0,8/26/19,8/8/19,18,56.74501731,5.429551608,na
107H,yes,2,1,37,3.795,na,0.282743339,3.683256661,45.79925666,6.697017305,8/26/19,8/8/19,18,56.74501731,6.687811864,na
107H,yes,3,1,37,4.643,na,0.282743339,3.403256661,47.68525666,5.091017305,8/26/19,8/8/19,18,56.74501731,8.182216202,na
107H,yes,1,1,37,5.114,na,0.282743339,4.269256661,47.69425666,4.216017305,8/26/19,8/8/19,18,56.74501731,9.012245026,na
107H,yes,1,1,40,5.57,na,0.282743339,5.447256661,50.73227397,0,8/26/19,8/8/19,18,56.74501731,9.815839811,na
107H,yes,3,1,40,5.915,na,0.282743339,8.383256661,47.79627397,0,8/26/19,8/8/19,18,56.74501731,10.42382271,na
107H,yes,2,1,40,9.039,na,0.282743339,5.346256661,50.83327397,0,8/26/19,8/8/19,18,56.74501731,15.92915189,na
107H,no,1,1,no endophyte,22.509,na,0.282743339,23.28425666,-0.282743339,33.17801731,8/26/19,8/8/19,18,56.74501731,39.66691891,na
107H,no,3,1,no endophyte,24.933,na,0.282743339,20.72325666,-0.282743339,35.73901731,8/26/19,8/8/19,18,56.74501731,43.93865961,na
107H,no,2,1,no endophyte,29.047,na,0.282743339,28.61325666,-0.282743339,27.84901731,8/26/19,8/8/19,18,56.74501731,51.18863537,na
107H,no,1,2,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,no,2,2,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,no,3,2,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,1,2,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,2,2,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,3,2,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,1,2,40,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,2,2,40,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,3,2,40,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,1,2,70,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,2,2,70,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,3,2,70,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,na
107H,yes,1,2,70,0.979,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,1.725261611,na
107H,no,1,2,no endophyte,1.084,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,1.910299884,na
107H,yes,3,2,40,1.133,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,1.996651078,na
107H,yes,2,2,40,1.153,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,2.031896464,na
107H,no,2,2,no endophyte,1.226,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,2.16054212,na
107H,yes,1,2,37,1.237,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,2.179927082,na
107H,no,3,2,no endophyte,1.29,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,2.273327353,na
107H,yes,2,2,37,1.479,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,2.606396244,na
107H,yes,3,2,70,1.518,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,2.675124746,na
107H,yes,2,2,70,1.837,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,3.237288642,na
107H,yes,1,2,40,3.124,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,5.505329187,na
107H,yes,3,2,37,4.205,na,0.282743339,0,0,56.17953063,8/26/19,8/30/19,4,56.74501731,7.410342263,na
107H,yes,2,2,40,1.401,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,2.468939242,na
107H,yes,2,2,70,1.472,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,2.594060359,na
107H,yes,3,2,40,1.906,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,3.358885221,na
107H,yes,3,2,70,2.796,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,4.927304868,na
107H,yes,2,2,37,2.842,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,5.008369254,na
107H,yes,1,2,70,3.989,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,7.029692102,na
107H,yes,3,2,37,4.505,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,7.939023043,na
107H,yes,1,2,40,4.588,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,8.085291392,na
107H,no,2,2,no endophyte,4.87,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,8.582251325,na
107H,no,3,2,no endophyte,5.032,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,8.867738946,na
107H,no,1,2,no endophyte,6.007,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,10.58595148,na
107H,yes,1,2,37,9.284,na,0.282743339,0,0,56.17953063,8/26/19,9/6/19,11,56.74501731,16.36090786,na
107H,yes,1,2,70,1.766,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,3.112167524,na
107H,yes,3,2,40,1.848,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,3.256673603,na
107H,yes,2,2,40,1.85,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,3.260198142,na
107H,yes,2,2,70,2.828,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,4.983697484,na
107H,yes,3,2,37,3.221,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,5.676269306,na
107H,yes,3,2,70,4.275,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,7.533701112,na
107H,yes,1,2,40,5.14,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,9.058064027,na
107H,yes,2,2,37,5.474,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,9.646661962,na
107H,no,3,2,no endophyte,6.304,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,11.10934545,na
107H,no,1,2,no endophyte,6.931,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,12.21428828,na
107H,no,2,2,no endophyte,8.127,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,14.32196232,na
107H,yes,1,2,37,10.279,na,0.282743339,0,0,56.17953063,8/26/19,9/9/19,14,56.74501731,18.11436578,na
107H,yes,1,2,40,1.765,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,3.110405254,na
107H,yes,3,2,40,2.08,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,3.665520073,na
107H,yes,3,2,70,2.173,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,3.829411115,na
107H,yes,1,2,70,3.297,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,5.81020177,na
107H,yes,1,2,37,3.844,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,6.774163058,na
107H,yes,2,2,70,4.127,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,7.27288526,na
107H,yes,2,2,40,5.37,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,9.463385958,na
107H,yes,3,2,37,6.859,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,12.0874049,na
107H,no,3,2,no endophyte,9.299,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,16.3873419,na
107H,no,2,2,no endophyte,9.76,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,17.19974804,na
107H,yes,2,2,37,10.484,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,18.47563098,na
107H,no,1,2,no endophyte,11.789,na,0.282743339,0,0,56.17953063,8/26/19,9/13/19,18,56.74501731,20.77539238,na
107H,yes,2,3,40,5.602,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,9.872232428,na
107H,yes,3,3,70,5.822,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,10.25993167,na
107H,yes,2,3,70,5.973,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,10.52603433,na
107H,yes,3,3,40,6.367,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,11.22036842,na
107H,yes,2,3,37,6.77,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,11.93056293,na
107H,yes,1,3,37,6.831,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,12.03806136,na
107H,no,3,3,no endophyte,7.375,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,12.99673584,na
107H,yes,1,3,40,7.45,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,13.12890603,na
107H,no,1,3,no endophyte,7.643,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,13.469024,na
107H,no,2,3,no endophyte,7.692,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,13.55537519,na
107H,yes,1,3,70,7.876,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,13.87963274,na
107H,yes,3,3,37,9.985,,0.282743339,0,0,56.17953063,7/12/20,7/16/20,4,56.74501731,17.59625862,na
107H,yes,3,3,70,11.352,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,20.00528071,na
107H,yes,1,3,40,11.506,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,20.27667017,na
107H,yes,2,3,70,12.81,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,22.5746693,na
107H,yes,1,3,70,12.831,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,22.61167695,na
107H,yes,2,3,40,13.521,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,23.82764274,na
107H,yes,3,3,40,13.757,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,24.24353829,na
107H,yes,2,3,37,15.176,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,26.74419838,na
107H,yes,3,3,37,16.061,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,28.30380668,na
107H,yes,1,3,37,18.506,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,32.61255504,na
107H,no,3,3,no endophyte,25.985,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,45.79256688,na
107H,no,1,3,no endophyte,26.312,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,46.36882893,na
107H,no,2,3,no endophyte,27.286,,0.282743339,0,0,56.17953063,7/12/20,7/23/20,11,56.74501731,48.08527919,na
107H,yes,1,3,37,17.524,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,30.88200662,na
107H,yes,2,3,37,17.119,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,30.16828756,na
107H,yes,3,3,37,20.303,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,35.77935291,na
107H,yes,1,3,40,12.221,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,21.5366927,na
107H,yes,2,3,40,14.6,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,25.72913128,na
107H,yes,3,3,40,14.217,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,25.05418215,na
107H,yes,1,3,70,13.257,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,23.36240366,na
107H,yes,2,3,70,13.75,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,24.23120241,na
107H,yes,3,3,70,11.687,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,20.59564091,na
107H,no,1,3,no endophyte,37.979,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,66.92922445,na
107H,no,2,3,no endophyte,34.872,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,61.45385384,na
107H,no,3,3,no endophyte,37.392,,0.282743339,0,0,56.17953063,7/12/20,7/26/20,14,56.74501731,65.89477239,na
107H,yes,1,3,37,17.993,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,31.7085109,na
107H,yes,2,3,37,18.142,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,31.97108902,na
107H,yes,3,3,37,20.842,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,36.72921604,na
107H,yes,1,3,40,11.886,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,20.94633249,na
107H,yes,2,3,40,14.895,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,26.24900072,na
107H,yes,3,3,40,14.742,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,25.97937352,na
107H,yes,1,3,70,14.353,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,25.29385077,na
107H,yes,2,3,70,13.212,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,23.28310154,na
107H,yes,3,3,70,12.19,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,21.48206235,na
107H,no,1,3,no endophyte,45.402,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,80.01054921,na
107H,no,2,3,no endophyte,40.814,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,71.92525782,na
107H,no,3,3,no endophyte,42.839,,0.282743339,0,0,56.17953063,7/12/20,7/30/20,18,56.74501731,75.49385308,na
107M,no,1,1,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,no,2,1,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,no,3,1,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,1,1,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,2,1,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,3,1,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,1,1,40,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,2,1,40,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,3,1,40,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,1,1,70,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,2,1,70,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,3,1,70,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,3,1,40,0.92,25.228,0.282743339,0.637256661,24.94525666,30.59701731,8/12/19,8/8/19,4,56.74501731,1.123017829,Insensitive
107M,yes,2,1,70,0.952,22.775,0.282743339,0.669256661,22.49225666,33.01801731,8/12/19,8/8/19,4,56.74501731,1.179410445,Insensitive
107M,yes,1,1,37,1.054,9.19,0.282743339,0.771256661,8.907256661,46.50101731,8/12/19,8/8/19,4,56.74501731,1.35916191,Insensitive
107M,yes,2,1,40,1.08,25.31,0.282743339,0.797256661,25.02725666,30.35501731,8/12/19,8/8/19,4,56.74501731,1.404980911,Insensitive
107M,yes,2,1,37,1.081,12.073,0.282743339,0.798256661,11.79025666,43.59101731,8/12/19,8/8/19,4,56.74501731,1.40674318,Insensitive
107M,yes,1,1,40,1.112,23.917,0.282743339,0.829256661,23.63425666,31.71601731,8/12/19,8/8/19,4,56.74501731,1.461373528,Insensitive
107M,yes,3,1,37,1.116,12.616,0.282743339,0.833256661,12.33325666,43.01301731,8/12/19,8/8/19,4,56.74501731,1.468422605,Insensitive
107M,yes,1,1,70,1.237,21.608,0.282743339,0.954256661,21.32525666,33.90001731,8/12/19,8/8/19,4,56.74501731,1.681657186,Insensitive
107M,no,3,1,no endophyte,1.638,0.282743339,0.282743339,1.355256661,0,54.82427397,8/12/19,8/8/19,4,56.74501731,2.388327162,Insensitive
107M,yes,3,1,70,2.061,19.893,0.282743339,1.778256661,19.61025666,34.79101731,8/12/19,8/8/19,4,56.74501731,3.133767061,Insensitive
107M,no,1,1,no endophyte,4.892,0.282743339,0.282743339,4.609256661,0,51.57027397,8/12/19,8/8/19,4,56.74501731,8.122751353,Insensitive
107M,no,2,1,no endophyte,15.685,0.282743339,0.282743339,15.40225666,0,40.77727397,8/12/19,8/8/19,4,56.74501731,27.14292354,Insensitive
107M,yes,3,1,40,2.015,50.81,0.282743339,1.732256661,50.52725666,3.920017305,8/19/19,8/8/19,11,56.74501731,3.052702675,Insensitive
107M,yes,2,1,40,2.215,53.497,0.282743339,1.932256661,53.21425666,1.033017305,8/19/19,8/8/19,11,56.74501731,3.405156528,Insensitive
107M,yes,1,1,40,2.824,48.752,0.282743339,2.541256661,48.46925666,5.169017305,8/19/19,8/8/19,11,56.74501731,4.478378511,Insensitive
107M,yes,1,1,70,3.055,52.173,0.282743339,2.772256661,51.89025666,1.517017305,8/19/19,8/8/19,11,56.74501731,4.885462712,Insensitive
107M,yes,3,1,70,3.503,53.999,0.282743339,3.220256661,53.71625666,0,8/19/19,8/8/19,11,56.74501731,5.674959343,Insensitive
107M,yes,2,1,37,3.405,47.582,0.282743339,3.122256661,47.29925666,5.758017305,8/19/19,8/8/19,11,56.74501731,6.000526851,Insensitive
107M,yes,1,1,37,3.995,44.624,0.282743339,3.712256661,44.34125666,8.126017305,8/19/19,8/8/19,11,56.74501731,7.040265718,Insensitive
107M,yes,3,1,37,4.029,45.078,0.282743339,3.746256661,44.79525666,7.638017305,8/19/19,8/8/19,11,56.74501731,7.100182873,Insensitive
107M,yes,2,1,70,4.632,50.899,0.282743339,4.349256661,50.61625666,1.214017305,8/19/19,8/8/19,11,56.74501731,7.664561344,Insensitive
107M,no,2,1,no endophyte,20.993,0.282743339,0.282743339,20.71025666,0,35.46927397,8/19/19,8/8/19,11,56.74501731,36.49704881,Insensitive
107M,no,3,1,no endophyte,39.368,0.282743339,0.282743339,39.08525666,0,17.09427397,8/19/19,8/8/19,11,56.74501731,68.87874657,Insensitive
107M,no,1,1,no endophyte,44.212,0.282743339,0.282743339,43.92925666,0,12.25027397,8/19/19,8/8/19,11,56.74501731,77.4151789,Insensitive
107M,yes,2,1,40,2.683,54.06201731,0.282743339,2.400256661,53.77927397,0,8/22/19,8/8/19,14,56.74501731,4.229898545,Insensitive
107M,yes,1,1,40,2.801,53.94401731,0.282743339,2.518256661,53.66127397,0,8/22/19,8/8/19,14,56.74501731,4.437846318,Insensitive
107M,yes,3,1,40,2.868,53.87701731,0.282743339,2.585256661,53.59427397,0,8/22/19,8/8/19,14,56.74501731,4.555918359,Insensitive
107M,yes,2,1,70,3.09,53.65501731,0.282743339,2.807256661,53.37227397,0,8/22/19,8/8/19,14,56.74501731,4.947142136,Insensitive
107M,yes,3,1,37,3.359,46.024,0.282743339,3.076256661,45.74125666,7.362017305,8/22/19,8/8/19,14,56.74501731,5.421192569,Insensitive
107M,yes,3,1,70,3.702,53.04301731,0.282743339,3.419256661,52.76027397,0,8/22/19,8/8/19,14,56.74501731,6.025650927,Insensitive
107M,yes,2,1,37,4.365,46.223,0.282743339,4.082256661,45.94025666,6.157017305,8/22/19,8/8/19,14,56.74501731,7.19403545,Insensitive
107M,yes,1,1,37,4.758,45.622,0.282743339,4.475256661,45.33925666,6.365017305,8/22/19,8/8/19,14,56.74501731,7.886607272,Insensitive
107M,yes,1,1,70,5.339,51.40601731,0.282743339,5.056256661,51.12327397,0,8/22/19,8/8/19,14,56.74501731,8.910485715,Insensitive
107M,no,1,1,no endophyte,32.114,0,0.282743339,31.83125666,-0.282743339,24.63101731,8/22/19,8/8/19,14,56.74501731,56.09524531,Insensitive
107M,no,3,1,no endophyte,47.538,0,0.282743339,47.25525666,-0.282743339,9.207017305,8/22/19,8/8/19,14,56.74501731,83.27648647,Insensitive
107M,no,2,1,no endophyte,48.467,0,0.282743339,48.18425666,-0.282743339,8.278017305,8/22/19,8/8/19,14,56.74501731,84.91363462,Insensitive
107M,yes,3,1,40,2.647,na,0.282743339,2.585256661,53.59427397,0,8/26/19,8/8/19,18,56.74501731,4.664726747,Insensitive
107M,yes,2,1,40,2.722,na,0.282743339,2.400256661,53.77927397,0,8/26/19,8/8/19,18,56.74501731,4.796896942,Insensitive
107M,yes,3,1,70,2.832,na,0.282743339,3.419256661,52.76027397,0,8/26/19,8/8/19,18,56.74501731,4.990746561,Insensitive
107M,yes,1,1,40,3.106,na,0.282743339,2.518256661,53.66127397,0,8/26/19,8/8/19,18,56.74501731,5.47360834,Insensitive
107M,yes,2,1,70,3.337,na,0.282743339,2.807256661,53.37227397,0,8/26/19,8/8/19,18,56.74501731,5.88069254,Insensitive
107M,yes,2,1,37,3.832,na,0.282743339,4.082256661,45.94025666,6.157017305,8/26/19,8/8/19,18,56.74501731,6.753015827,Insensitive
107M,yes,1,1,70,4.677,na,0.282743339,5.056256661,51.12327397,0,8/26/19,8/8/19,18,56.74501731,8.242133357,Insensitive
107M,yes,3,1,37,4.689,na,0.282743339,3.076256661,45.74125666,7.362017305,8/26/19,8/8/19,18,56.74501731,8.263280588,Insensitive
107M,yes,1,1,37,5.439,na,0.282743339,4.475256661,45.33925666,6.365017305,8/26/19,8/8/19,18,56.74501731,9.584982537,Insensitive
107M,no,3,1,no endophyte,32.239,na,0.282743339,47.25525666,-0.282743339,9.207017305,8/26/19,8/8/19,18,56.74501731,56.81379886,Insensitive
107M,no,1,1,no endophyte,47.771,na,0.282743339,31.83125666,-0.282743339,24.63101731,8/26/19,8/8/19,18,56.74501731,84.1853651,Insensitive
107M,no,2,1,no endophyte,48.92,na,0.282743339,48.18425666,-0.282743339,8.278017305,8/26/19,8/8/19,18,56.74501731,86.21021249,Insensitive
107M,no,1,2,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,no,2,2,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,no,3,2,no endophyte,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,1,2,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,2,2,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
107M,yes,3,2,37,0.282743339,0.282743339,0.282743339,0,0,56.17953063,8/8/19,8/8/19,0,56.74501731,0,Insensitive
